"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"132","Grimsby Town",25,4,15,1.73925219704667,1.00774880634667,1.47808553038,0.955515473013333,15.0666666666667,14.7333333333333,4.93333333333333,9.93333333333333,9.86666666666667,3.33333333333333,18.0491726051115,17.2474817598373,485.133333333333,0.732719527277724,22.4674123426756
"141","Harrogate Town",14,20,15,0.96272444882,1.75154210977333,0.910491115486667,1.75154210977333,10.4,10.3333333333333,3.46666666666667,16.1333333333333,16.1333333333333,4.2,19.785181820642,17.0730305275337,432.666666666667,0.674576271186441,24.0514717949522
"171","Milton Keynes Dons",25,3,15,1.07897926889333,1.03898709101333,1.02674593556,0.934520424346667,10.6,10.5333333333333,3.93333333333333,10.3333333333333,10.2,3.4,16.6893680081267,17.5257527089161,404.666666666667,0.662932454695222,24.2022678086985
"181","Newport County AFC",11,24,14,1.14227074195714,1.49211162103571,1.03034217052857,1.26825447817857,10,9.85714285714286,3.42857142857143,13.5,13.2142857142857,3.92857142857143,18.0109110037424,16.889062618105,391.142857142857,0.677136596055515,25.2979452855405
"189","Notts County",24,8,14,1.08476918909286,0.992586670807143,1.02880490337857,0.936622385092857,9.92857142857143,9.85714285714286,4.57142857142857,10.1428571428571,10.0714285714286,3.35714285714286,18.396299412975,18.0641722557185,499.285714285714,0.752932761087267,21.2325728060486
"195","Oldham Athletic",19,14,15,1.47317687316,1.16230681096,1.36871020649333,1.05784014429333,13.8,13.6666666666667,3.66666666666667,12.4,12.2666666666667,3.53333333333333,16.9532070937776,17.7693390125702,399,0.643107769423559,25.3521215496174
"221","Salford City",25,7,14,1.59748092752143,1.47800711782143,1.37362378466429,1.36607854639286,14.8571428571429,14.5714285714286,4.71428571428571,12.7857142857143,12.6428571428571,4.07142857142857,17.5919448132354,16.2509626350486,384.642857142857,0.638811513463324,25.5331948345497
"229","Shrewsbury Town",13,23,15,0.820219447593333,1.08053137634,0.820219447593333,1.08053137634,11.1333333333333,11.1333333333333,2.6,11.8666666666667,11.8666666666667,4.4,18.2791477317684,18.8690908954826,374.066666666667,0.638388878987703,26.0204466169667
"255","Swindon Town",29,1,15,1.45044625166,1.12611486436,1.39821291832667,1.12611486436,12.8,12.7333333333333,4.86666666666667,10.5333333333333,10.5333333333333,3.53333333333333,17.7581957447182,18.1837367490372,461.066666666667,0.714864083285136,24.8282616941715
"263","Tranmere Rovers",16,18,15,1.03134398596,1.38260479638667,1.03134398596,1.22590479638667,11.8,11.8,3.26666666666667,13.8666666666667,13.6666666666667,4.06666666666667,18.5711181271731,17.3502401444458,410.866666666667,0.656336199902645,25.2479658703553
"269","Walsall",26,2,14,1.02651588785,1.01313243581429,1.02651588785,0.901203864385714,10.8571428571429,10.8571428571429,4.07142857142857,11.5714285714286,11.4285714285714,3.14285714285714,17.1626617898736,17.7822187966383,317.214285714286,0.607070479621707,26.9964949312993
